charID;x;y;width;height;shift;offset
32049;1783;274;11;15;13;1
32050;1770;274;11;15;13;1
32051;1757;274;11;15;13;1
32052;1744;274;11;15;13;1
32053;1731;274;11;15;13;1
32054;1718;274;11;15;13;1
32055;1705;274;11;15;13;1
32056;1692;274;11;15;13;1
32057;1679;274;11;15;13;1
32058;1666;274;11;15;13;1
32059;1653;274;11;15;13;1
32060;1640;274;11;15;13;1
32061;1627;274;11;15;13;1
32062;1614;274;11;15;13;1
32063;1601;274;11;15;13;1
32064;1328;274;11;15;13;1
32065;1820;274;11;15;13;1
32066;1315;274;11;15;13;1
32067;1289;274;11;15;13;1
32068;1003;274;11;15;13;1
32069;990;274;11;15;13;1
32070;977;274;11;15;13;1
32071;964;274;11;15;13;1
32072;951;274;11;15;13;1
32073;938;274;11;15;13;1
32074;925;274;11;15;13;1
32075;1016;274;11;15;13;1
32076;912;274;11;15;13;1
32077;886;274;11;15;13;1
32078;873;274;11;15;13;1
32079;860;274;11;15;13;1
32080;847;274;11;15;13;1
32081;834;274;11;15;13;1
32082;821;274;11;15;13;1
32083;808;274;11;15;13;1
32084;899;274;11;15;13;1
32085;1029;274;11;15;13;1
32086;1042;274;11;15;13;1
32087;1055;274;11;15;13;1
32088;1276;274;11;15;13;1
32089;1263;274;11;15;13;1
32090;1250;274;11;15;13;1
32091;1237;274;11;15;13;1
32092;1224;274;11;15;13;1
32093;1211;274;11;15;13;1
32094;1198;274;11;15;13;1
32095;1185;274;11;15;13;1
32096;1172;274;11;15;13;1
32097;1159;274;11;15;13;1
32098;1146;274;11;15;13;1
32099;1133;274;11;15;13;1
32100;1120;274;11;15;13;1
32101;1107;274;11;15;13;1
32102;1094;274;11;15;13;1
32103;1081;274;11;15;13;1
32104;1068;274;11;15;13;1
32105;1302;274;11;15;13;1
32106;1833;274;11;15;13;1
32107;1846;274;11;15;13;1
32108;1859;274;11;15;13;1
32109;2613;274;11;15;13;1
32110;2600;274;11;15;13;1
32111;2587;274;11;15;13;1
32112;2574;274;11;15;13;1
32113;2561;274;11;15;13;1
32114;2548;274;11;15;13;1
32115;2535;274;11;15;13;1
32116;2522;274;11;15;13;1
32117;2509;274;11;15;13;1
32118;2496;274;11;15;13;1
32119;2483;274;11;15;13;1
32120;2470;274;11;15;13;1
32121;2457;274;11;15;13;1
32122;2444;274;11;15;13;1
32123;2431;274;11;15;13;1
32124;2418;274;11;15;13;1
32125;2405;274;11;15;13;1
32126;2626;274;11;15;13;1
32127;2652;274;11;15;13;1
32128;2899;274;11;15;13;1
32129;2665;274;11;15;13;1
32130;2886;274;11;15;13;1
32131;2873;274;11;15;13;1
32132;2860;274;11;15;13;1
32133;2847;274;11;15;13;1
32134;2834;274;11;15;13;1
32135;2821;274;11;15;13;1
32136;2808;274;11;15;13;1
32137;2795;274;11;15;13;1
32138;2782;274;11;15;13;1
32139;2769;274;11;15;13;1
32140;2756;274;11;15;13;1
32141;2743;274;11;15;13;1
32142;2730;274;11;15;13;1
32143;2717;274;11;15;13;1
32144;2704;274;11;15;13;1
32145;2691;274;11;15;13;1
32146;2678;274;11;15;13;1
32147;2392;274;11;15;13;1
32148;2379;274;11;15;13;1
32149;2366;274;11;15;13;1
32150;2353;274;11;15;13;1
32151;2067;274;11;15;13;1
32152;2054;274;11;15;13;1
32153;2041;274;11;15;13;1
32154;2028;274;11;15;13;1
32155;2015;274;11;15;13;1
32156;2002;274;11;15;13;1
32157;1989;274;11;15;13;1
32158;2080;274;11;15;13;1
32159;1976;274;11;15;13;1
32160;1950;274;11;15;13;1
32161;1937;274;11;15;13;1
32162;1924;274;11;15;13;1
32163;1911;274;11;15;13;1
32164;1898;274;11;15;13;1
32165;1885;274;11;15;13;1
32166;1872;274;11;15;13;1
32167;1963;274;11;15;13;1
32168;2093;274;11;15;13;1
32169;2106;274;11;15;13;1
32170;2119;274;11;15;13;1
32171;2340;274;11;15;13;1
32172;2327;274;11;15;13;1
32173;2314;274;11;15;13;1
32174;2301;274;11;15;13;1
32175;2288;274;11;15;13;1
32176;2275;274;11;15;13;1
32177;2262;274;11;15;13;1
32178;2249;274;11;15;13;1
32179;2236;274;11;15;13;1
32180;2223;274;11;15;13;1
32181;2210;274;11;15;13;1
32182;2197;274;11;15;13;1
32183;2184;274;11;15;13;1
32184;2171;274;11;15;13;1
32185;2158;274;11;15;13;1
32186;2145;274;11;15;13;1
32187;2132;274;11;15;13;1
32188;795;274;11;15;13;1
32189;782;274;11;15;13;1
32190;769;274;11;15;13;1
32191;3785;257;11;15;13;1
32192;3486;257;11;15;13;1
32193;3473;257;11;15;13;1
32194;3460;257;11;15;13;1
32195;3447;257;11;15;13;1
32196;3434;257;11;15;13;1
32197;3421;257;11;15;13;1
32198;3408;257;11;15;13;1
32199;3499;257;11;15;13;1
32200;3395;257;11;15;13;1
32201;3369;257;11;15;13;1
32202;3356;257;11;15;13;1
32203;3343;257;11;15;13;1
32204;3330;257;11;15;13;1
32205;3317;257;11;15;13;1
32206;3304;257;11;15;13;1
32207;3291;257;11;15;13;1
32208;3382;257;11;15;13;1
32209;3512;257;11;15;13;1
32210;3525;257;11;15;13;1
32211;3538;257;11;15;13;1
32212;3759;257;11;15;13;1
32213;3746;257;11;15;13;1
32214;3733;257;11;15;13;1
32215;3720;257;11;15;13;1
32216;3707;257;11;15;13;1
32217;3694;257;11;15;13;1
32218;3681;257;11;15;13;1
32219;3668;257;11;15;13;1
32220;3655;257;11;15;13;1
32221;3642;257;11;15;13;1
32222;3629;257;11;15;13;1
32223;3616;257;11;15;13;1
32224;3603;257;11;15;13;1
32225;3590;257;11;15;13;1
32226;3577;257;11;15;13;1
32227;3564;257;11;15;13;1
32228;3551;257;11;15;13;1
32229;3278;257;11;15;13;1
32230;3772;257;11;15;13;1
32231;3265;257;11;15;13;1
32232;3239;257;11;15;13;1
32233;2953;257;11;15;13;1
32234;2940;257;11;15;13;1
32235;2927;257;11;15;13;1
32236;2914;257;11;15;13;1
32237;2901;257;11;15;13;1
32238;2888;257;11;15;13;1
32239;2875;257;11;15;13;1
32240;2966;257;11;15;13;1
32241;2862;257;11;15;13;1
32242;2836;257;11;15;13;1
32243;2823;257;11;15;13;1
32244;2810;257;11;15;13;1
32245;2797;257;11;15;13;1
32246;2784;257;11;15;13;1
32247;2771;257;11;15;13;1
32248;2758;257;11;15;13;1
32249;2849;257;11;15;13;1
32250;2979;257;11;15;13;1
32251;2992;257;11;15;13;1
32252;3005;257;11;15;13;1
32253;3226;257;11;15;13;1
32254;3213;257;11;15;13;1
32255;3200;257;11;15;13;1
32256;3187;257;11;15;13;1
32257;3174;257;11;15;13;1
32258;3161;257;11;15;13;1
32259;3148;257;11;15;13;1
32260;3135;257;11;15;13;1
32261;3122;257;11;15;13;1
32262;3109;257;11;15;13;1
32263;3096;257;11;15;13;1
32264;3083;257;11;15;13;1
32265;3070;257;11;15;13;1
32266;3057;257;11;15;13;1
32267;3044;257;11;15;13;1
32268;3031;257;11;15;13;1
32269;3018;257;11;15;13;1
32270;3252;257;11;15;13;1
32271;3798;257;11;15;13;1
32272;236;274;11;15;13;1
32273;3811;257;11;15;13;1
32274;470;274;11;15;13;1
32275;457;274;11;15;13;1
32276;444;274;11;15;13;1
32277;431;274;11;15;13;1
32278;418;274;11;15;13;1
32279;405;274;11;15;13;1
32280;392;274;11;15;13;1
32281;483;274;11;15;13;1
32282;379;274;11;15;13;1
32283;353;274;11;15;13;1
32284;340;274;11;15;13;1
32285;327;274;11;15;13;1
32286;314;274;11;15;13;1
32287;301;274;11;15;13;1
32288;288;274;11;15;13;1
32289;275;274;11;15;13;1
32290;366;274;11;15;13;1
32291;496;274;11;15;13;1
32292;509;274;11;15;13;1
32293;522;274;11;15;13;1
32294;743;274;11;15;13;1
32295;730;274;11;15;13;1
32296;717;274;11;15;13;1
32297;704;274;11;15;13;1
32298;691;274;11;15;13;1
32299;678;274;11;15;13;1
32300;665;274;11;15;13;1
32301;652;274;11;15;13;1
32302;639;274;11;15;13;1
32303;626;274;11;15;13;1
32304;613;274;11;15;13;1
32305;600;274;11;15;13;1
32306;587;274;11;15;13;1
32307;574;274;11;15;13;1
32308;561;274;11;15;13;1
32309;548;274;11;15;13;1
32310;535;274;11;15;13;1
32311;262;274;11;15;13;1
32312;756;274;11;15;13;1
32313;249;274;11;15;13;1
32314;223;274;11;15;13;1
32315;4019;257;11;15;13;1
32316;4006;257;11;15;13;1
32317;3993;257;11;15;13;1
32318;3980;257;11;15;13;1
32319;3967;257;11;15;13;1
32320;3954;257;11;15;13;1
32321;3941;257;11;15;13;1
32322;4032;257;11;15;13;1
32323;3928;257;11;15;13;1
32324;3902;257;11;15;13;1
32325;3889;257;11;15;13;1
32326;3876;257;11;15;13;1
32327;3863;257;11;15;13;1
32328;3850;257;11;15;13;1
32329;3837;257;11;15;13;1
32330;3824;257;11;15;13;1
32331;3915;257;11;15;13;1
32332;4045;257;11;15;13;1
32333;4058;257;11;15;13;1
32334;4071;257;11;15;13;1
32335;210;274;11;15;13;1
32336;197;274;11;15;13;1
32337;184;274;11;15;13;1
32338;171;274;11;15;13;1
32339;158;274;11;15;13;1
32340;145;274;11;15;13;1
32341;132;274;11;15;13;1
32342;119;274;11;15;13;1
32343;106;274;11;15;13;1
32344;93;274;11;15;13;1
32345;80;274;11;15;13;1
32346;67;274;11;15;13;1
32347;54;274;11;15;13;1
32348;41;274;11;15;13;1
32349;28;274;11;15;13;1
32350;15;274;11;15;13;1
32351;2;274;11;15;13;1
32352;2559;240;11;15;13;1
32353;2719;257;11;15;13;1
32354;2546;240;11;15;13;1
32355;2357;223;11;15;13;1
32356;979;223;11;15;13;1
32357;966;223;11;15;13;1
32358;953;223;11;15;13;1
32359;940;223;11;15;13;1
32360;927;223;11;15;13;1
32361;914;223;11;15;13;1
32362;901;223;11;15;13;1
32363;992;223;11;15;13;1
32364;888;223;11;15;13;1
32365;862;223;11;15;13;1
32366;849;223;11;15;13;1
32367;836;223;11;15;13;1
32368;823;223;11;15;13;1
32369;810;223;11;15;13;1
32370;797;223;11;15;13;1
32371;784;223;11;15;13;1
32372;875;223;11;15;13;1
32373;1005;223;11;15;13;1
32374;1018;223;11;15;13;1
32375;1031;223;11;15;13;1
32376;1252;223;11;15;13;1
32377;1239;223;11;15;13;1
32378;1226;223;11;15;13;1
32379;1213;223;11;15;13;1
32380;1200;223;11;15;13;1
32381;1187;223;11;15;13;1
32382;1174;223;11;15;13;1
32383;1161;223;11;15;13;1
32384;1148;223;11;15;13;1
32385;1135;223;11;15;13;1
32386;1122;223;11;15;13;1
32387;1109;223;11;15;13;1
32388;1096;223;11;15;13;1
32389;1083;223;11;15;13;1
32390;1070;223;11;15;13;1
32391;1057;223;11;15;13;1
32392;1044;223;11;15;13;1
32393;771;223;11;15;13;1
32394;1265;223;11;15;13;1
32395;758;223;11;15;13;1
32396;732;223;11;15;13;1
32397;456;223;9;15;13;2
32398;443;223;11;15;13;1
32399;430;223;11;15;13;1
32400;417;223;11;15;13;1
32401;404;223;11;15;13;1
32402;391;223;11;15;13;1
32403;378;223;11;15;13;1
32404;467;223;11;15;13;1
32405;365;223;11;15;13;1
32406;339;223;11;15;13;1
32407;326;223;11;15;13;1
32408;313;223;11;15;13;1
32409;300;223;11;15;13;1
32410;287;223;11;15;13;1
32411;274;223;11;15;13;1
32412;261;223;11;15;13;1
32413;352;223;11;15;13;1
32414;480;223;11;15;13;1
32415;493;223;4;15;13;1
32416;499;223;10;15;13;1
32417;719;223;11;15;13;1
32418;706;223;11;15;13;1
32419;693;223;11;15;13;1
32420;680;223;11;15;13;1
32421;667;223;11;15;13;1
32422;654;223;11;15;13;1
32423;641;223;11;15;13;1
32424;628;223;11;15;13;1
32425;615;223;11;15;13;1
32426;602;223;11;15;13;1
32427;589;223;11;15;13;1
32428;576;223;11;15;13;1
32429;563;223;11;15;13;1
32430;550;223;11;15;13;1
32431;537;223;11;15;13;1
32432;524;223;11;15;13;1
32433;511;223;11;15;13;1
32434;745;223;11;15;13;1
32435;1278;223;11;15;13;1
32436;1291;223;11;15;13;1
32437;1304;223;11;15;13;1
32438;2058;223;11;15;13;1
32439;2045;223;11;15;13;1
32440;2032;223;11;15;13;1
32441;2019;223;11;15;13;1
32442;2006;223;11;15;13;1
32443;1993;223;11;15;13;1
32444;1980;223;11;15;13;1
32445;1967;223;11;15;13;1
32446;1954;223;11;15;13;1
32447;1941;223;11;15;13;1
32448;1928;223;11;15;13;1
32449;1915;223;11;15;13;1
32450;1902;223;11;15;13;1
32451;1889;223;11;15;13;1
32452;1876;223;11;15;13;1
32453;1863;223;11;15;13;1
32454;1850;223;11;15;13;1
32455;2071;223;11;15;13;1
32456;2097;223;11;15;13;1
32457;2344;223;11;15;13;1
32458;2110;223;11;15;13;1
32459;2331;223;11;15;13;1
32460;2318;223;11;15;13;1
32461;2305;223;11;15;13;1
32462;2292;223;11;15;13;1
32463;2279;223;11;15;13;1
32464;2266;223;11;15;13;1
32465;2253;223;11;15;13;1
32466;2240;223;11;15;13;1
32467;2227;223;11;15;13;1
32468;2214;223;11;15;13;1
32469;2201;223;11;15;13;1
32470;2188;223;11;15;13;1
32471;2175;223;11;15;13;1
32472;2162;223;11;15;13;1
32473;2149;223;11;15;13;1
32474;2136;223;11;15;13;1
32475;2123;223;11;15;13;1
32476;1837;223;11;15;13;1
32477;1824;223;11;15;13;1
32478;1811;223;11;15;13;1
32479;1798;223;11;15;13;1
32480;1512;223;11;15;13;1
32481;1499;223;11;15;13;1
32482;1486;223;11;15;13;1
32483;1473;223;11;15;13;1
32484;1460;223;11;15;13;1
32485;1447;223;11;15;13;1
32486;1434;223;11;15;13;1
32487;1525;223;11;15;13;1
32488;1421;223;11;15;13;1
32489;1395;223;11;15;13;1
32490;1382;223;11;15;13;1
32491;1369;223;11;15;13;1
32492;1356;223;11;15;13;1
32493;1343;223;11;15;13;1
32494;1330;223;11;15;13;1
32495;1317;223;11;15;13;1
32496;1408;223;11;15;13;1
32497;1538;223;11;15;13;1
32498;1551;223;11;15;13;1
32499;1564;223;11;15;13;1
32500;1785;223;11;15;13;1
32501;1772;223;11;15;13;1
32502;1759;223;11;15;13;1
32503;1746;223;11;15;13;1
32504;1733;223;11;15;13;1
32505;1720;223;11;15;13;1
32506;1707;223;11;15;13;1
32507;1694;223;11;15;13;1
32508;1681;223;11;15;13;1
32509;1668;223;11;15;13;1
32510;1655;223;11;15;13;1
32511;1642;223;11;15;13;1
32512;1629;223;11;15;13;1
32513;1616;223;11;15;13;1
32514;1603;223;11;15;13;1
32515;1590;223;11;15;13;1
32516;1577;223;11;15;13;1
32517;248;223;11;15;13;1
32518;235;223;11;15;13;1
32519;222;223;11;15;13;1
32520;3248;206;11;15;13;1
32521;2949;206;11;15;13;1
32522;2936;206;11;15;13;1
32523;2923;206;11;15;13;1
32524;2910;206;11;15;13;1
32525;2897;206;11;15;13;1
32526;2884;206;11;15;13;1
32527;2871;206;11;15;13;1
32528;2962;206;11;15;13;1
32529;2858;206;11;15;13;1
32530;2832;206;11;15;13;1
32531;2819;206;11;15;13;1
32532;2806;206;11;15;13;1
32533;2793;206;11;15;13;1
32534;2780;206;11;15;13;1
32535;2767;206;11;15;13;1
32536;2754;206;11;15;13;1
32537;2845;206;11;15;13;1
32538;2975;206;11;15;13;1
32539;2988;206;11;15;13;1
32540;3001;206;11;15;13;1
32541;3222;206;11;15;13;1
32542;3209;206;11;15;13;1
32543;3196;206;11;15;13;1
32544;3183;206;11;15;13;1
32545;3170;206;11;15;13;1
32546;3157;206;11;15;13;1
32547;3144;206;11;15;13;1
32548;3131;206;11;15;13;1
32549;3118;206;11;15;13;1
32550;3105;206;11;15;13;1
32551;3092;206;11;15;13;1
32552;3079;206;11;15;13;1
32553;3066;206;11;15;13;1
32554;3053;206;11;15;13;1
32555;3040;206;11;15;13;1
32556;3027;206;11;15;13;1
32557;3014;206;11;15;13;1
32558;2741;206;11;15;13;1
32559;3235;206;11;15;13;1
32560;2728;206;11;15;13;1
32561;2702;206;11;15;13;1
32562;2420;206;11;15;13;1
32563;2407;206;11;15;13;1
32564;2394;206;11;15;13;1
32565;2381;206;11;15;13;1
32566;2368;206;11;15;13;1
32567;2355;206;11;15;13;1
32568;2342;206;11;15;13;1
32569;2433;206;11;15;13;1
32570;2329;206;11;15;13;1
32571;2303;206;11;15;13;1
32572;2290;206;11;15;13;1
32573;2277;206;11;15;13;1
32574;2264;206;11;15;13;1
32575;2251;206;11;15;13;1
32576;2238;206;11;15;13;1
32577;2225;206;11;15;13;1
32578;2316;206;11;15;13;1
32579;2446;206;11;15;13;1
32580;2459;206;11;15;13;1
32581;2472;206;11;15;13;1
32582;2689;206;11;15;13;1
32583;2676;206;11;15;13;1
32584;2663;206;11;15;13;1
32585;2650;206;11;15;13;1
32586;2637;206;11;15;13;1
32587;2624;206;11;15;13;1
32588;2611;206;11;15;13;1
32589;2598;206;11;15;13;1
32590;2585;206;11;15;13;1
32591;2572;206;11;15;13;1
32592;2559;206;11;15;13;1
32593;2546;206;11;15;13;1
32594;2535;206;9;15;13;2
32595;2524;206;9;15;13;2
32596;2511;206;11;15;13;1
32597;2498;206;11;15;13;1
32598;2485;206;11;15;13;1
32599;2715;206;11;15;13;1
32600;3261;206;11;15;13;1
32601;3781;206;11;15;13;1
32602;3274;206;11;15;13;1
32603;4012;206;11;15;13;1
32604;3999;206;11;15;13;1
32605;3986;206;11;15;13;1
32606;3973;206;11;15;13;1
32607;3960;206;11;15;13;1
32608;3948;206;10;15;13;2
32609;3935;206;11;15;13;1
32610;4025;206;11;15;13;1
32611;3922;206;11;15;13;1
32612;3896;206;11;15;13;1
32613;3885;206;9;15;13;2
32614;3872;206;11;15;13;1
32615;3859;206;11;15;13;1
32616;3846;206;11;15;13;1
32617;3833;206;11;15;13;1
32618;3820;206;11;15;13;1
32619;3909;206;11;15;13;1
32620;4038;206;10;15;13;2
32621;4050;206;11;15;13;1
32622;4063;206;11;15;13;1
32623;196;223;11;15;13;1
32624;183;223;11;15;13;1
32625;170;223;11;15;13;1
32626;157;223;11;15;13;1
32627;144;223;11;15;13;1
32628;131;223;11;15;13;1
32629;119;223;10;15;13;2
32630;106;223;11;15;13;1
32631;93;223;11;15;13;1
32632;80;223;11;15;13;1
32633;67;223;11;15;13;1
32634;54;223;11;15;13;1
32635;41;223;11;15;13;1
32636;28;223;11;15;13;1
32637;15;223;11;15;13;1
32638;2;223;11;15;13;1
32639;4076;206;11;15;13;1
32640;3807;206;11;15;13;1
32641;209;223;11;15;13;1
32642;3794;206;11;15;13;1
32643;3768;206;11;15;13;1
32644;3482;206;11;15;13;1
32645;3469;206;11;15;13;1
32646;3456;206;11;15;13;1
32647;3443;206;11;15;13;1
32648;3430;206;11;15;13;1
32649;3417;206;11;15;13;1
32650;3404;206;11;15;13;1
32651;3495;206;11;15;13;1
32652;3391;206;11;15;13;1
32653;3365;206;11;15;13;1
32654;3352;206;11;15;13;1
32655;3339;206;11;15;13;1
32656;3326;206;11;15;13;1
32657;3313;206;11;15;13;1
32658;3300;206;11;15;13;1
32659;3287;206;11;15;13;1
32660;3378;206;11;15;13;1
32661;3508;206;11;15;13;1
32662;3521;206;11;15;13;1
32663;3534;206;11;15;13;1
32664;3755;206;11;15;13;1
32665;3742;206;11;15;13;1
32666;3729;206;11;15;13;1
32667;3716;206;11;15;13;1
32668;3703;206;11;15;13;1
32669;3690;206;11;15;13;1
32670;3677;206;11;15;13;1
32671;3664;206;11;15;13;1
32672;3651;206;11;15;13;1
32673;3638;206;11;15;13;1
32674;3625;206;11;15;13;1
32675;3612;206;11;15;13;1
32676;3599;206;11;15;13;1
32677;3586;206;11;15;13;1
32678;3573;206;11;15;13;1
32679;3560;206;11;15;13;1
32680;3547;206;11;15;13;1
32681;2084;223;11;15;13;1
32682;2370;223;11;15;13;1
32683;2260;240;11;15;13;1
32684;2383;223;11;15;13;1
32685;1155;240;11;15;13;1
32686;1142;240;11;15;13;1
32687;1129;240;11;15;13;1
32688;1116;240;11;15;13;1
32689;1103;240;11;15;13;1
32690;1090;240;11;15;13;1
32691;1077;240;11;15;13;1
32692;1168;240;11;15;13;1
32693;1064;240;11;15;13;1
32694;1038;240;11;15;13;1
32695;1025;240;11;15;13;1
32696;1012;240;11;15;13;1
32697;999;240;11;15;13;1
32698;986;240;11;15;13;1
32699;973;240;11;15;13;1
32700;960;240;11;15;13;1
32701;1051;240;11;15;13;1
32702;1181;240;11;15;13;1
32703;1194;240;11;15;13;1
32704;1207;240;11;15;13;1
32705;1428;240;11;15;13;1
32706;1415;240;11;15;13;1
32707;1402;240;11;15;13;1
32708;1389;240;11;15;13;1
32709;1376;240;11;15;13;1
32710;1363;240;11;15;13;1
32711;1350;240;11;15;13;1
32712;1337;240;11;15;13;1
32713;1324;240;11;15;13;1
32714;1311;240;11;15;13;1
32715;1298;240;11;15;13;1
32716;1285;240;11;15;13;1
32717;1272;240;11;15;13;1
32718;1259;240;11;15;13;1
32719;1246;240;11;15;13;1
32720;1233;240;11;15;13;1
32721;1220;240;11;15;13;1
32722;949;240;9;15;13;2
32723;1441;240;11;15;13;1
32724;936;240;11;15;13;1
32725;910;240;11;15;13;1
32726;624;240;11;15;13;1
32727;611;240;11;15;13;1
32728;598;240;11;15;13;1
32729;585;240;11;15;13;1
32730;572;240;11;15;13;1
32731;559;240;11;15;13;1
32732;546;240;11;15;13;1
32733;637;240;11;15;13;1
32734;533;240;11;15;13;1
32735;507;240;11;15;13;1
32736;494;240;11;15;13;1
32737;481;240;11;15;13;1
32738;468;240;11;15;13;1
32739;455;240;11;15;13;1
32740;442;240;11;15;13;1
32741;429;240;11;15;13;1
32742;520;240;11;15;13;1
32743;650;240;11;15;13;1
32744;663;240;11;15;13;1
32745;676;240;11;15;13;1
32746;897;240;11;15;13;1
32747;884;240;11;15;13;1
32748;871;240;11;15;13;1
32749;858;240;11;15;13;1
32750;845;240;11;15;13;1
32751;832;240;11;15;13;1
32752;819;240;11;15;13;1
32753;806;240;11;15;13;1
32754;793;240;11;15;13;1
32755;780;240;11;15;13;1
32756;767;240;11;15;13;1
32757;754;240;11;15;13;1
32758;741;240;11;15;13;1
32759;728;240;11;15;13;1
32760;715;240;11;15;13;1
32761;702;240;11;15;13;1
32762;689;240;11;15;13;1
32763;923;240;11;15;13;1
32764;1454;240;11;15;13;1
32765;1467;240;11;15;13;1
32766;1480;240;11;15;13;1
32767;2234;240;11;15;13;1
32768;2221;240;11;15;13;1
32769;2208;240;11;15;13;1
32770;2195;240;11;15;13;1
32771;2182;240;11;15;13;1
32772;2169;240;11;15;13;1
32773;2156;240;11;15;13;1
32774;2143;240;11;15;13;1
32775;2130;240;11;15;13;1
32776;2117;240;11;15;13;1
32777;2104;240;11;15;13;1
32778;2091;240;11;15;13;1
32779;2078;240;11;15;13;1
32780;2065;240;11;15;13;1
32781;2052;240;11;15;13;1
32782;2039;240;11;15;13;1
32783;2026;240;11;15;13;1
32784;2247;240;11;15;13;1
32785;2273;240;11;15;13;1
32786;2520;240;11;15;13;1
32787;2286;240;11;15;13;1
32788;2507;240;11;15;13;1
32789;2494;240;11;15;13;1
32790;2481;240;11;15;13;1
32791;2468;240;11;15;13;1
32792;2455;240;11;15;13;1
32793;2442;240;11;15;13;1
32794;2429;240;11;15;13;1
32795;2416;240;11;15;13;1
32796;2403;240;11;15;13;1
32797;2390;240;11;15;13;1
32798;2377;240;11;15;13;1
32799;2364;240;11;15;13;1
32800;2351;240;11;15;13;1
32801;2338;240;11;15;13;1
32802;2325;240;11;15;13;1
32803;2312;240;11;15;13;1
32804;2299;240;11;15;13;1
32805;2013;240;11;15;13;1
32806;2000;240;11;15;13;1
32807;1987;240;11;15;13;1
32808;1974;240;11;15;13;1
32809;1688;240;11;15;13;1
32810;1675;240;11;15;13;1
32811;1662;240;11;15;13;1
32812;1649;240;11;15;13;1
32813;1636;240;11;15;13;1
32814;1623;240;11;15;13;1
32815;1610;240;11;15;13;1
32816;1701;240;11;15;13;1
32817;1597;240;11;15;13;1
32818;1571;240;11;15;13;1
32819;1558;240;11;15;13;1
32820;1545;240;11;15;13;1
32821;1532;240;11;15;13;1
32822;1519;240;11;15;13;1
32823;1506;240;11;15;13;1
32824;1493;240;11;15;13;1
32825;1584;240;11;15;13;1
32826;1714;240;11;15;13;1
32827;1727;240;11;15;13;1
32828;1740;240;11;15;13;1
32829;1961;240;11;15;13;1
32830;1948;240;11;15;13;1
32831;1935;240;11;15;13;1
32832;1922;240;11;15;13;1
32833;1909;240;11;15;13;1
32834;1896;240;11;15;13;1
32835;1883;240;11;15;13;1
32836;1870;240;11;15;13;1
32837;1857;240;11;15;13;1
32838;1844;240;11;15;13;1
32839;1831;240;11;15;13;1
32840;1818;240;11;15;13;1
32841;1805;240;11;15;13;1
32842;1792;240;11;15;13;1
32843;1779;240;11;15;13;1
32844;1766;240;11;15;13;1
32845;1753;240;11;15;13;1
32846;416;240;11;15;13;1
32847;403;240;11;15;13;1
32848;390;240;11;15;13;1
32849;3417;223;11;15;13;1
32850;3118;223;11;15;13;1
32851;3105;223;11;15;13;1
32852;3092;223;11;15;13;1
32853;3079;223;11;15;13;1
32854;3066;223;11;15;13;1
32855;3053;223;11;15;13;1
32856;3040;223;11;15;13;1
32857;3131;223;11;15;13;1
32858;3027;223;11;15;13;1
32859;3001;223;11;15;13;1
32860;2988;223;11;15;13;1
32861;2975;223;11;15;13;1
32862;2962;223;11;15;13;1
32863;2949;223;11;15;13;1
32864;2936;223;11;15;13;1
32865;2923;223;11;15;13;1
32866;3014;223;11;15;13;1
32867;3144;223;11;15;13;1
32868;3157;223;11;15;13;1
32869;3170;223;11;15;13;1
32870;3391;223;11;15;13;1
32871;3378;223;11;15;13;1
32872;3365;223;11;15;13;1
32873;3352;223;11;15;13;1
32874;3339;223;11;15;13;1
32875;3326;223;11;15;13;1
32876;3313;223;11;15;13;1
32877;3300;223;11;15;13;1
32878;3287;223;11;15;13;1
32879;3274;223;11;15;13;1
32880;3261;223;11;15;13;1
32881;3248;223;11;15;13;1
32882;3235;223;11;15;13;1
32883;3222;223;11;15;13;1
32884;3209;223;11;15;13;1
32885;3196;223;11;15;13;1
32886;3183;223;11;15;13;1
32887;2910;223;11;15;13;1
32888;3404;223;11;15;13;1
32889;2897;223;11;15;13;1
32890;2871;223;11;15;13;1
32891;2589;223;11;15;13;1
32892;2576;223;11;15;13;1
32893;2563;223;11;15;13;1
32894;2550;223;11;15;13;1
32895;2537;223;11;15;13;1
32896;2524;223;11;15;13;1
32897;2511;223;11;15;13;1
32898;2602;223;11;15;13;1
32899;2498;223;11;15;13;1
32900;2472;223;11;15;13;1
32901;2459;223;11;15;13;1
32902;2446;223;11;15;13;1
32903;2433;223;11;15;13;1
32904;2420;223;11;15;13;1
32905;2409;223;9;15;13;2
32906;2396;223;11;15;13;1
32907;2485;223;11;15;13;1
32908;2615;223;11;15;13;1
32909;2628;223;11;15;13;1
32910;2641;223;11;15;13;1
32911;2858;223;11;15;13;1
32912;2845;223;11;15;13;1
32913;2832;223;11;15;13;1
32914;2819;223;11;15;13;1
32915;2806;223;11;15;13;1
32916;2793;223;11;15;13;1
32917;2780;223;11;15;13;1
32918;2769;223;9;15;13;2
32919;2756;223;11;15;13;1
32920;2743;223;11;15;13;1
32921;2732;223;9;15;13;2
32922;2719;223;11;15;13;1
32923;2706;223;11;15;13;1
32924;2693;223;11;15;13;1
32925;2680;223;11;15;13;1
32926;2667;223;11;15;13;1
32927;2654;223;11;15;13;1
32928;2884;223;11;15;13;1
32929;3430;223;11;15;13;1
32930;3950;223;11;15;13;1
32931;3443;223;11;15;13;1
32932;93;240;11;15;13;1
32933;80;240;11;15;13;1
32934;67;240;11;15;13;1
